time_min,Output_pct,ScaledInput_degC,degC_per_h,CumulOut_degC
43.039568499999994,0,62.1,65.4425527651566,80.90229030619592
43.1230795,0,62.2,64.6963957047905,80.90229030619592
43.20643233333333,0,62.2,64.8533459985061,80.90229030619592
43.28995283333333,0,62.3,64.42003978967527,80.90229030619592
43.373310333333336,0,62.4,64.111123468589,80.90229030619592
43.45697466666667,0,62.5,63.20225340404393,80.90229030619592
43.54047316666667,0,62.6,63.20050352038679,80.90229030619592
43.624127333333334,0,62.7,62.60685615679436,80.90229030619592
43.70766533333333,0,62.8,62.20086952098409,80.90229030619592
43.79119983333334,0,62.9,61.98027284833405,80.90229030619592
43.87464133333334,0,62.9,61.94913313425838,80.90229030619592
43.9579765,0,63.0,62.10271200588162,80.90229030619592
44.041531666666664,0,63.1,61.72052300256729,80.90229030619592
44.124975166666665,0,63.2,61.59297372780114,80.90229030619592
44.208305833333334,0,63.3,61.714473255312015,80.90229030619592
44.29164266666667,0,63.4,61.30627152259943,80.90229030619592
44.375628000000006,0,63.4,61.08028651612086,80.90229030619592
44.459241,0,63.6,61.04394634515491,80.90229030619592
44.542635499999996,0,63.6,60.475688139662445,80.90229030619592
44.62619266666667,0,63.7,60.1558935676766,80.90229030619592
44.70974416666667,0,63.8,60.09046545337331,80.90229030619592
44.793132166666666,0,63.9,59.55513600264677,80.90229030619592
44.876793,0,64.0,59.33361097342362,80.90229030619592
44.961067,0,64.0,58.644686752284294,80.90229030619592
45.043969000000004,0,64.1,57.49052840023768,80.90229030619592
45.12759916666667,0,64.2,56.646319962827235,80.90229030619592
45.21115483333333,0,64.3,56.11352938468232,80.90229030619592
45.295418166666664,0,64.4,55.177088740201306,80.90229030619592
45.37889466666667,0,64.5,54.61751427323573,80.90229030619592
45.4624695,0,64.5,53.64990224948252,80.90229030619592
45.546302000000004,0,64.6,53.05736886933655,80.90229030619592
45.629174666666664,0,64.7,52.122005657091044,80.90229030619592
45.71294616666667,0,64.7,51.56074278379741,80.90229030619592
45.796301666666665,0,64.8,50.657348189524626,80.90229030619592
45.879902,0,64.9,50.19355850206984,80.90229030619592
45.963294166666664,0,64.9,50.1663713131856,80.90229030619592
46.047132833333336,0,65.0,49.07387672368747,80.90229030619592
46.13092416666667,0,65.1,48.422398776537364,80.90229030619592
46.21446333333333,0,65.1,48.20717606588212,80.90229030619592
46.29796666666667,0,65.2,48.42945492542571,80.90229030619592
46.381509666666666,0,65.3,48.36616317231393,80.90229030619592
46.464965666666664,0,65.3,48.80277929047477,80.90229030619592
46.54863266666666,0,65.4,48.23983562009719,80.90229030619592
46.63230133333334,0,65.5,48.17550249970144,80.90229030619592
46.7157375,0,65.5,48.614095640656124,80.90229030619592
46.799076166666666,0,65.6,48.770831847720224,80.90229030619592
46.88263116666667,0,65.7,48.6491637963089,80.90229030619592
46.9661585,0,65.7,49.02682988285714,80.90229030619592
47.04962933333333,0,65.8,49.12471726225116,80.90229030619592
47.13326466666666,0,65.9,48.939887545260945,80.90229030619592
47.216793499999994,0,66.0,49.254268134842064,80.90229030619592
47.30041966666667,0,66.0,48.56841481658773,80.90229030619592
47.38397316666667,0,66.1,48.38323323079518,80.90229030619592
47.46756066666667,0,66.1,47.976418254554645,80.90229030619592
47.55096183333333,0,66.2,47.35145726750243,80.90229030619592
47.634628,0,66.3,47.2239912500849,80.90229030619592
47.71809183333333,0,66.4,46.8780539680029,80.90229030619592
47.801416333333336,0,66.4,46.31396206704873,80.90229030619592
47.88495533333333,0,66.5,46.250891076108246,80.90229030619592
47.968417499999994,0,66.6,45.96880658100384,80.90229030619592
48.05196,0,66.6,45.46765968007285,80.90229030619592
48.135294,0,66.7,45.46677981769075,80.90229030619592
48.21892333333333,0,66.7,45.24603088103794,80.90229030619592
48.302292,0,66.8,45.586217804074955,80.90229030619592
48.3862635,0,66.8,44.99064808336495,80.90229030619592
48.469791,0,66.9,44.95625465788683,80.90229030619592
48.55360116666667,0,67.0,43.98467345824403,80.90229030619592
48.63695816666667,0,67.0,43.57618262754937,80.90229030619592
48.72053433333333,0,67.1,43.73012544367816,80.90229030619592
48.80403866666666,0,67.2,43.72831943742123,80.90229030619592
48.887625,0,67.2,42.85272806408601,80.90229030619592
48.971279833333334,0,67.3,43.31935258546934,80.90229030619592
49.054806,0,67.4,43.63171621304622,80.90229030619592
49.13848016666667,0,67.4,43.787862787863816,80.90229030619592
49.222273666666666,0,67.5,43.78951306792052,80.90229030619592
49.30558716666667,0,67.5,42.91689181244699,80.90229030619592
49.38928816666667,0,67.6,42.67093107665614,80.90229030619592
49.47295266666667,0,67.6,42.98437907651067,80.90229030619592
49.5564785,0,67.7,43.079338074069554,80.90229030619592
49.639809166666666,0,67.8,43.73683357370195,80.90229030619592
49.72337216666667,0,67.8,44.172261146584084,80.90229030619592
49.80716966666667,0,67.8,44.39299747198004,80.90229030619592
49.89075283333333,0,68.0,45.17438900738802,80.90229030619592
49.974090833333335,0,68.0,45.021872370538716,80.90229030619592
50.057726833333334,0,68.1,45.43057363571367,80.90229030619592
50.141282,0,68.1,45.684220809721374,80.90229030619592
50.22487066666667,0,68.1,45.77982148334631,80.90229030619592
50.308209166666664,0,68.2,45.718522269116626,80.90229030619592
50.391790666666665,0,68.4,44.784021639926266,80.90229030619592
50.47541966666667,0,68.4,44.472549659115074,80.90229030619592
50.558569166666665,0,68.5,44.00288301656752,80.90229030619592
50.64309516666667,0,68.6,43.37801966952401,80.90229030619592
50.725906333333334,0,68.6,43.37867388016522,80.90229030619592
50.809797833333334,0,68.7,42.5040361515702,80.90229030619592
50.89284683333334,0,68.7,41.473116896532424,80.90229030619592
50.976427,0,68.8,41.78330534274516,80.90229030619592
51.05986183333333,0,68.8,41.93757302815473,80.90229030619592
51.143574666666666,0,68.9,41.9344790743022,80.90229030619592
51.22700016666666,0,68.9,41.77636996786837,80.90229030619592
51.31054233333333,0,68.9,40.680440294654275,80.90229030619592
51.39417483333334,0,69.0,40.14754060457628,80.90229030619592
51.477945999999996,0,69.1,40.23990070829122,80.90229030619592
51.56132866666667,0,69.1,40.237859213843116,80.90229030619592
51.64491733333333,0,69.2,40.86182544771903,80.90229030619592
51.72857066666667,0,69.2,41.38582090062765,80.90229030619592
51.81192416666667,0,69.3,41.10270591070941,80.90229030619592
51.89575166666667,0,69.4,41.505130170546956,80.90229030619592
51.97949533333334,0,69.5,41.098985610020584,80.90229030619592
52.06317583333333,0,69.5,41.37787058455007,80.90229030619592
52.146553833333336,0,69.6,41.56443339105105,80.90229030619592
52.230333333333334,0,69.6,41.65803341568856,80.90229030619592
52.313933666666664,0,69.7,41.65945770005661,80.90229030619592
52.397264166666666,0,69.7,40.78782177044226,80.90229030619592
52.48093466666667,0,69.8,40.53953191686195,80.90229030619592
52.56459866666667,0,69.9,40.91404469788537,80.90229030619592
52.64831016666666,0,69.9,41.13322710556919,80.90229030619592
52.7318515,0,69.9,41.19600288220994,80.90229030619592
52.815262999999995,0,70.0,40.384977178692985,80.90229030619592
52.89887983333333,0,70.0,40.20020324332073,80.90229030619592
52.98274816666667,0,70.1,39.919831230201865,80.90229030619592
